; Fichero Generado por el Mityc11/09/2013

-15.57644, 27.76403, "SHELL L-D: 24H 1,142 e"
-15.48228, 27.80397, "SHELL L-D: 24H 1,142 e"
-15.38942, 27.94472, "CEPSA L-D: 24H 1,142 e"
-13.54278, 28.98822, "CEPSA TAHICHE 1 L-D: 24H 1,143 e"
-13.56489, 29.05678, "CEPSA Horario Especial 1,143 e"
-13.54381, 28.98767, "CEPSA TAHICHE 2 L-D: 06:30-22:30 1,143 e"
-13.56244, 29.05042, "CEPSA L-D: 24H 1,143 e"
-14.10378, 28.23131, "DISA EL CARACOL L-D: 24H 1,143 e"
-16.54617, 28.41375, "BP L-D: 24H 1,144 e"
-16.30353, 28.44022, " BP TACO L-D: 24H 1,144 e"
-16.74078, 28.12544, "LA ATALAYA L-D: 24H 1,144 e"
-15.44000, 27.82950, "POZO IZQUIERDO L-D: 24H 1,144 e"
-16.52308, 28.39783, "BP Horario Especial 1,144 e"
-15.48936, 28.10781, "TEXACO LA CAZUELA L-D: 24H 1,144 e"
-16.42358, 28.47286, "BP Horario Especial 1,144 e"
-16.30808, 28.50964, "E.S. LAS CANTERAS S.L. L-S: 7:00-22:00 1,144 e"
-16.26142, 28.45772, " BP AVENIDA 3 DE MAYO Horario Especial 1,144 e"
-16.27017, 28.46481, "CRUZ DEL SENOR L-D: 06:00-22:00 1,144 e"
-16.67883, 28.04567, "BP OIL ESPANA L-D: 24H 1,144 e"
-17.86728, 28.65103, "SHELL L-D: 24H 1,144 e"
-16.39797, 28.48069, "BP Horario Especial 1,144 e"
-16.71461, 28.05358, "BP L-D: 24H 1,144 e"
-16.57847, 28.10469, "CEPSA LOS LLANOS - GRANAD L-D: 24H 1,145 e"
-16.63656, 28.05233, "OROTIANDA L-D: 24H 1,145 e"
-16.57617, 28.06106, "BP L-D: 24H 1,145 e"
-16.55092, 28.39406, "BP L-D: 06:30-23:30 1,145 e"
-16.32406, 28.48608, "BP SAN BENITO L-D: 06:00-23:00 1,145 e"
-16.29458, 28.44950, "TACO NORTE L-D: 24H 1,145 e"
-15.40472, 27.89917, "SHELL  L-D: 24H 1,145 e"
-16.68206, 28.09939, "BP.ARONA Horario Especial 1,145 e"
-13.93547, 28.61117, "LA OLIVA Horario Especial 1,148 e"
-16.54378, 28.41253, "CEPSA PUERTO DE LA CRUZ L-D: 24H 1,149 e"
-16.57247, 28.39439, "B.P. LA GORVORANA L-D: 05:30-01:00 1,149 e"
-16.51519, 28.38825, "CEPSA LA CANADA L-D: 06:00-23:59 1,149 e"
-14.23089, 28.16039, "DISA COSTA CALMA L-D: 06:00-22:00 1,152 e"
-16.81272, 28.28083, "TEXACO Horario Especial 1,152 e"
-16.52956, 28.41172, "SHELL EL AGUILA L-D: 07:00-23:00 1,153 e"
-16.30486, 28.46469, "REPSOL L-D: 24H 1,156 e"
-16.40797, 28.31906, "DISA L-D: 06:00-22:00 1,156 e"
-16.39858, 28.51056, "REPSOL L-D: 06:00-22:00 1,156 e"
-16.28344, 28.45244, "DISA LAS DELICIAS L-D: 06:00-22:00 1,156 e"
-16.38300, 28.48739, "CEPSA EL PENON L-D: 24H 1,156 e"
-16.41850, 28.47583, "REPSOL L-D: 06:00-22:00 1,156 e"
-16.81953, 28.36569, "DISA RED L-D: 06:00-22:00 1,156 e"
-16.48003, 28.18253, "DISA Horario Especial 1,156 e"
-16.30517, 28.43853, "DISA BARRANCO GRANDE L-D: 24H 1,156 e"
-16.61569, 28.09967, "ESTACION  SAN MIGUEL L-D: 06:00-22:00 1,156 e"
-16.27231, 28.45842, "DISA TIO PINO L-D: 06:00-22:00 1,156 e"
-16.35450, 28.49067, "REPSOL L-D: 24H 1,156 e"
-16.55806, 28.07828, "SAN ISIDRO L-D: 24H 1,156 e"
-16.52233, 28.39833, "DISA Horario Especial 1,156 e"
-16.23161, 28.48861, "DISA BALNEARIO II L-D: 24H 1,156 e"
-16.31856, 28.48156, "DISA PADRE ANCHIETA Horario Especial 1,156 e"
-16.28378, 28.46611, "DISA VISTABELLA Horario Especial 1,156 e"
-16.36192, 28.38236, "DISA LAS CALETILLAS L-D: 24H 1,156 e"
-16.37194, 28.35683, "DISA L-D: 06:00-00:00 1,156 e"
-16.57139, 28.37708, "REPSOL L: 06:00-00:00 1,156 e"
